job_id,title,seniority,company,industry,location,posted_date,listing_age_days,salary_missing,repost_count,role_recycling_score,hiring_velocity,open_close_ratio,listing_longevity_ratio,closure_ratio,engagement_latency,status,is_ghost,source,listing_age_days,listing_longevity_ratio,salary_missing,repost_count,role_recycling_score,hiring_velocity,open_close_ratio
AB0CFF68,Data Analyst,Director,Zenith Studio,Consulting,"London, UK",02-02-2026,26,0,0,0.296,1.0,0.5455,0.8667,1.0,10,closed,0,synthetic,26,0.8667,0,0,0.296,1.0,0.5455
2C57DB56,Operations Manager,Junior,Flux Ventures,Consulting,"Austin, TX",14-02-2026,14,0,0,0.1917,0.42,0.2174,0.4667,1.0,1,closed,0,synthetic,14,0.4667,0,0,0.1917,0.42,0.2174
8F0B619E,Data Scientist,Principal,Lynx Intelligence,Retail,"Dallas, TX",15-02-2026,13,1,0,0.3195,0.5,1.2,0.4333,0.8333,5,closed,0,synthetic,13,0.4333,1,0,0.3195,0.5,1.2
E293934B,ML Engineer,Senior,Catalyst Labs,Technology,"Dallas, TX",16-03-2025,349,1,5,0.8812,1.83,22.0,11.6333,0.0455,14,open,1,synthetic,349,11.6333,1,5,0.8812,1.83,22.0
BCC80A9C,Data Scientist,Senior,Ionic Platforms,Education,"New York, NY",17-04-2025,317,1,8,0.7615,3.25,78.0,10.5667,0.0,16,open,1,synthetic,317,10.5667,1,8,0.7615,3.25,78.0
FBDBFD20,Technical Lead,Senior,Flux Ventures,Consulting,Remote,25-02-2026,3,0,0,0.0258,0.25,0.5,0.1,1.0,7,closed,0,synthetic,3,0.1,0,0,0.0258,0.25,0.5
A5B388FA,DevOps Engineer,Mid-level,Titan Partners,Technology,"Chicago, IL",24-01-2026,35,0,1,0.3482,1.0,0.6667,1.1667,1.0,1,open,0,synthetic,35,1.1667,0,1,0.3482,1.0,0.6667
771A738E,Marketing Manager,Lead,Ionic Analytics,Manufacturing,"New York, NY",18-10-2025,133,1,6,0.9646,4.58,27.5,4.4333,0.0364,39,open,1,synthetic,133,4.4333,1,6,0.9646,4.58,27.5
8837ACEC,Cloud Architect,Mid-level,Prism Labs,Manufacturing,"New York, NY",02-02-2026,26,0,1,0.1039,1.42,0.9444,0.8667,1.0,2,open,0,synthetic,26,0.8667,0,1,0.1039,1.42,0.9444
5B451710,Security Engineer,Intern,Nova Dynamics,Technology,"New York, NY",19-01-2026,40,0,1,0.068,1.42,1.2143,1.3333,0.8235,10,open,0,synthetic,40,1.3333,0,1,0.068,1.42,1.2143
CAD24E3C,Security Engineer,Intern,Monolith Solutions,Consulting,"San Francisco, CA",25-01-2026,56,0,1,0.145794248,1.42,1.2143,1.8667,0.8235,1,open,0,synthetic,56,1.8667,0,1,0.145794248,1.42,1.2143
A783A968,Software Engineer,Director,Arch Group,Manufacturing,"Chicago, IL",11-08-2025,201,0,11,0.6632,4.17,12.5,6.7,0.08,32,open,1,synthetic,201,6.7,0,11,0.6632,4.17,12.5
DA03C5B4,Data Engineer,Mid-level,Catalyst Studio,Logistics,"Boston, MA",02-10-2025,149,1,11,0.7824,4.5,27.0,4.9667,0.037,28,open,1,synthetic,149,4.9667,1,11,0.7824,4.5,27.0
7A52CBBC,Software Engineer,Mid-level,Vertex Consulting,Finance,"Seattle, WA",21-02-2026,7,0,1,0.2753,1.0,1.0,0.2333,1.0,9,closed,0,synthetic,7,0.2333,0,1,0.2753,1.0,1.0
535884FD,Frontend Developer,Junior,Meridian Analytics,Media,"Denver, CO",07-02-2026,21,0,1,0.1328,0.83,0.8333,0.7,1.0,8,closed,0,synthetic,21,0.7,0,1,0.1328,0.83,0.8333
B386548C,Scrum Master,Junior,Neon Partners,Healthcare,"London, UK",07-06-2025,266,1,6,0.8908,1.83,22.0,8.8667,0.0455,21,open,1,synthetic,266,8.8667,1,6,0.8908,1.83,22.0
E15B97D2,Frontend Developer,Junior,Pulse Studio,Consulting,"New York, NY",09-02-2026,19,0,0,0.2841,1.17,1.4,0.6333,0.7143,1,open,0,synthetic,19,0.6333,0,0,0.2841,1.17,1.4
546C7070,Financial Analyst,Lead,Grid Systems,Retail,"Los Angeles, CA",28-04-2025,306,1,4,0.6515,1.92,7.6667,10.2,0.1304,42,open,1,synthetic,306,10.2,1,4,0.6515,1.92,7.6667
491DABD2,Data Engineer,Mid-level,Cascade Innovations,Technology,"San Francisco, CA",22-01-2026,37,0,1,0.1105,0.92,0.4783,1.2333,1.0,3,open,0,synthetic,37,1.2333,0,1,0.1105,0.92,0.4783
89765C80,Software Engineer,Principal,Vertex Partners,Logistics,"Dallas, TX",12-02-2026,16,0,0,0.1964,0.17,0.0952,0.5333,1.0,5,open,0,synthetic,16,0.5333,0,0,0.1964,0.17,0.0952
AB425EB0,Data Analyst,Lead,Prism Innovations,Retail,"Dallas, TX",23-08-2025,189,0,6,0.8756,2.17,6.5,6.3,0.1538,14,open,1,synthetic,189,6.3,0,6,0.8756,2.17,6.5
18BAEA72,Marketing Manager,Intern,Ionic Platforms,Education,"Miami, FL",19-10-2025,132,0,7,0.8953,1.42,17.0,4.4,0.0588,33,open,1,synthetic,132,4.4,0,7,0.8953,1.42,17.0
B4FA3E42,Scrum Master,Lead,Cascade Analytics,Education,"Atlanta, GA",03-10-2025,148,1,5,0.6826,3.08,37.0,4.9333,0.0835425,26,open,1,synthetic,148,4.9333,1,5,0.6826,3.08,37.0
EA99B7E3,Financial Analyst,Principal,Jade Ventures,Retail,"Seattle, WA",23-02-2026,5,0,0,0.0505,1.42,0.7083,0.1667,1.0,5,closed,0,synthetic,5,0.1667,0,0,0.0505,1.42,0.7083
F68E9810,Frontend Developer,Lead,Vertex Consulting,Finance,"Phoenix, AZ",14-01-2026,45,0,0,0.1889,1.42,0.7727,1.5,1.0,1,closed,0,synthetic,45,1.5,0,0,0.1889,1.42,0.7727
8958BE87,Product Manager,Intern,Flux Studio,Finance,"Toronto, CA",02-02-2026,26,0,1,0.064,1.25,0.8824,0.8667,1.0,5,open,0,synthetic,26,0.8667,0,1,0.064,1.25,0.8824
7970E88D,QA Engineer,Junior,Jade Ventures,Retail,Remote,25-02-2026,3,0,0,0.2148,0.5,0.6667,0.1,1.0,9,open,0,synthetic,3,0.1,0,0,0.2148,0.5,0.6667
048DF986,Security Engineer,Director,Apex Digital,Media,"Seattle, WA",23-02-2026,5,0,1,0.1918,1.58,3.1667,0.1667,0.3158,2,closed,0,synthetic,5,0.1667,0,1,0.1918,1.58,3.1667
C530B55E,ML Engineer,Lead,Catalyst Partners,Healthcare,"London, UK",31-01-2026,28,0,1,0.3329,0.33,0.2105,0.9333,1.0,10,open,0,synthetic,28,0.9333,0,1,0.3329,0.33,0.2105
CA0FEAA1,Backend Developer,Junior,Axiom Works,Logistics,"Phoenix, AZ",20-05-2025,284,1,4,0.699,3.5,14.0,9.4667,0.0714,45,open,1,synthetic,284,9.4667,1,4,0.699,3.5,14.0
657E3952,Software Engineer,Intern,Neon Digital,Consulting,"Denver, CO",08-07-2025,235,1,4,0.7841,3.5,42.0,7.8333,0.0238,16,open,1,synthetic,235,7.8333,1,4,0.7841,3.5,42.0
F71B548E,ML Engineer,Director,Neon Partners,Healthcare,"San Francisco, CA",15-02-2026,41,0,1,0.268638358,1.17,1.0769,1.3667,0.9286,3,open,0,synthetic,41,1.3667,0,1,0.268638358,1.17,1.0769
A3D88037,Technical Lead,Director,Ridge Systems,Retail,"Chicago, IL",16-02-2026,12,0,0,0.2825,1.33,3.2,0.4,0.3125,5,closed,0,synthetic,12,0.4,0,0,0.2825,1.33,3.2
4.77E+94,Site Reliability Engineer,Director,Synapse Collective,Manufacturing,"Dallas, TX",13-07-2025,230,1,6,0.9119,4.42,17.6667,7.6667,0.123299829,26,open,1,synthetic,230,7.6667,1,6,0.9119,4.42,17.6667
5420A3C3,Data Analyst,Mid-level,Ionic Analytics,Manufacturing,"Miami, FL",22-05-2025,282,0,12,0.9931,4.33,52.0,9.4,0.0192,12,closed,1,synthetic,282,9.4,0,12,0.9931,4.33,52.0
5D055D4E,Data Analyst,Principal,Monolith Solutions,Consulting,"Atlanta, GA",30-09-2025,151,0,8,0.9318,4.08,49.0,5.0333,0.159206344,16,open,1,synthetic,151,5.0333,0,8,0.9318,4.08,49.0
CEFF7405,Technical Lead,Intern,Ionic Consulting,Finance,"Los Angeles, CA",29-11-2025,91,1,3,0.8404,2.25,27.0,3.0333,0.087384885,22,open,1,synthetic,91,3.0333,1,3,0.8404,2.25,27.0
D728E5A8,Data Scientist,Intern,Ionic Partners,Retail,"Phoenix, AZ",11-10-2025,140,0,11,0.7622,3.75,15.0,4.6667,0.0667,31,closed,1,synthetic,140,4.6667,0,11,0.7622,3.75,15.0
FFB44D92,UX Designer,Director,Luminary Systems,Consulting,"Seattle, WA",19-02-2026,9,0,0,0.1762,0.75,0.5625,0.3,1.0,7,open,0,synthetic,9,0.3,0,0,0.1762,0.75,0.5625
EEAD3B40,Data Analyst,Principal,Pinnacle Studio,Consulting,"Berlin, DE",29-08-2025,183,0,7,0.9773,1.5,18.0,6.1,0.0556,21,open,1,synthetic,183,6.1,0,7,0.9773,1.5,18.0
25FD895D,QA Engineer,Junior,Quantum Solutions,Finance,"Berlin, DE",16-02-2026,38,0,2,0.249659264,0.17,0.08,1.2667,1.0,2,closed,0,synthetic,38,1.2667,0,2,0.249659264,0.17,0.08
F5D0F263,ML Engineer,Mid-level,Catalyst Labs,Technology,"Atlanta, GA",11-11-2025,109,1,8,0.8168,2.25,9.0,3.6333,0.1111,37,open,1,synthetic,109,3.6333,1,8,0.8168,2.25,9.0
83BCDB32,Product Manager,Lead,Neon Digital,Consulting,"Los Angeles, CA",27-12-2025,63,0,6,0.6671,4.17,25.0,2.1,0.04,19,open,1,synthetic,63,2.1,0,6,0.6671,4.17,25.0
1E47B3CF,Software Engineer,Principal,Helix Intelligence,Retail,"Denver, CO",30-01-2026,29,0,0,0.182,0.67,0.5714,0.9667,1.0,4,open,0,synthetic,29,0.9667,0,0,0.182,0.67,0.5714
DCDB07E2,Business Analyst,Lead,Helix Labs,Media,"Boston, MA",25-02-2026,3,0,1,0.042,0.33,0.16,0.1,1.0,5,open,0,synthetic,3,0.1,0,1,0.042,0.33,0.16
297005F6,Platform Engineer,Intern,Arch Dynamics,Healthcare,"London, UK",01-02-2026,27,0,1,0.2528,1.08,0.619,0.9,1.0,6,open,0,synthetic,27,0.9,0,1,0.2528,1.08,0.619
C8C76196,Security Engineer,Lead,Helix Works,Consulting,"Berlin, DE",05-05-2025,299,0,5,0.9286,2.75,11.0,9.9667,0.0909,20,open,1,synthetic,299,9.9667,0,5,0.9286,2.75,11.0
B563864B,Data Engineer,Lead,Helix Studio,Media,"Denver, CO",11-02-2026,17,0,0,0.2023,0.92,1.0,0.5667,1.0,5,closed,0,synthetic,17,0.5667,0,0,0.2023,0.92,1.0
44FCB60E,Sales Executive,Junior,Catalyst Group,Technology,"Berlin, DE",23-02-2026,5,0,0,0.1449,1.17,0.56,0.1667,1.0,8,open,0,synthetic,5,0.1667,0,0,0.1449,1.17,0.56
43B3041B,Marketing Manager,Senior,Vector Global,Technology,"San Francisco, CA",26-02-2026,2,1,1,0.0789,0.25,0.4286,0.0667,1.0,4,closed,0,synthetic,2,0.0667,1,1,0.0789,0.25,0.4286
7EDCCA6C,Platform Engineer,Junior,Orion Works,Retail,"New York, NY",22-01-2026,37,1,1,0.3492,0.75,0.9,1.2333,1.0,10,open,0,synthetic,37,1.2333,1,1,0.3492,0.75,0.9
DDFA4401,Business Analyst,Senior,Helix Global,Finance,"New York, NY",30-10-2025,121,1,6,0.7907,1.75,10.5,4.0333,0.0952,30,open,1,synthetic,121,4.0333,1,6,0.7907,1.75,10.5
6577B9DC,Security Engineer,Mid-level,Ionic Partners,Retail,"Atlanta, GA",31-03-2025,334,1,12,0.9151,2.83,11.3333,11.1333,0.198720482,45,closed,1,synthetic,334,11.1333,1,12,0.9151,2.83,11.3333
595F3CA5,Scrum Master,Intern,Grid Systems,Retail,"Berlin, DE",21-10-2025,130,1,11,0.8139,4.92,29.5,4.3333,0.0339,37,open,1,synthetic,130,4.3333,1,11,0.8139,4.92,29.5
177B8250,Full Stack Developer,Lead,Axiom Studio,Technology,"London, UK",04-05-2025,300,1,12,0.7512,3.0,12.0,10.0,0.0833,12,open,1,synthetic,300,10.0,1,12,0.7512,3.0,12.0
0A7E644F,HR Generalist,Junior,Kore Innovations,Consulting,"Los Angeles, CA",21-02-2026,7,0,1,0.23,0.17,0.1176,0.2333,1.0,2,open,0,synthetic,7,0.2333,0,1,0.23,0.17,0.1176
4310430B,Sales Executive,Senior,Quark Consulting,Finance,Remote,02-02-2026,26,0,1,0.3189,0.67,0.7273,0.8667,1.0,1,closed,0,synthetic,26,0.8667,0,1,0.3189,0.67,0.7273
6E131078,Security Engineer,Director,Neon Partners,Healthcare,"Seattle, WA",30-06-2025,243,0,12,0.8471,4.92,30.0,8.1,0.0333,22,open,1,synthetic,243,8.1,0,12,0.8471,4.92,30.0
DC82ABD7,Site Reliability Engineer,Lead,Flux Labs,Retail,"Los Angeles, CA",21-01-2026,38,0,1,0.1698,1.42,0.85,1.2667,1.0,4,open,0,synthetic,38,1.2667,0,1,0.1698,1.42,0.85
548C8739,Security Engineer,Mid-level,Flux Ventures,Consulting,"Atlanta, GA",10-02-2026,18,0,1,0.0143,0.17,0.125,0.6,1.0,7,closed,0,synthetic,18,0.6,0,1,0.0143,0.17,0.125
9A6269F3,Backend Developer,Junior,Ridge Consulting,Retail,"London, UK",16-02-2026,12,0,0,0.1539,0.17,0.1333,0.4,1.0,1,open,0,synthetic,12,0.4,0,0,0.1539,0.17,0.1333
CF7EE703,UX Designer,Mid-level,Pulse Studio,Consulting,"Atlanta, GA",14-01-2026,45,1,0,0.3413,1.42,1.5455,1.5,0.6471,10,open,0,synthetic,45,1.5,1,0,0.3413,1.42,1.5455
1BA2644E,ML Engineer,Senior,Neon Ventures,Retail,"Berlin, DE",07-02-2026,21,0,1,0.1709,1.25,0.625,0.7,1.0,10,open,0,synthetic,21,0.7,0,1,0.1709,1.25,0.625
A92610BF,Data Analyst,Mid-level,Quark Solutions,Media,Remote,16-10-2025,135,0,12,0.9295,2.67,32.0,4.5,0.0312,17,open,1,synthetic,135,4.5,0,12,0.9295,2.67,32.0
A63E2B45,Data Engineer,Junior,Orion Works,Retail,"Phoenix, AZ",05-02-2026,23,0,0,0.1677,1.58,1.0556,0.7667,0.9474,2,open,0,synthetic,23,0.7667,0,0,0.1677,1.58,1.0556
A752A643,Full Stack Developer,Intern,Lynx Intelligence,Retail,"London, UK",23-02-2026,5,0,1,0.2084,0.75,0.36,0.1667,1.0,4,closed,0,synthetic,5,0.1667,0,1,0.2084,0.75,0.36
A9FD3B47,Operations Manager,Intern,Arch Group,Manufacturing,"Toronto, CA",29-07-2025,214,1,10,0.8339,4.25,12.75,7.1333,0.0784,21,open,1,synthetic,214,7.1333,1,10,0.8339,4.25,12.75
12E20B4A,Software Engineer,Intern,Prism Analytics,Education,"Austin, TX",26-02-2026,2,0,1,0.0235,0.67,0.8,0.0667,1.0,8,closed,0,synthetic,2,0.0667,0,1,0.0235,0.67,0.8
C96FACF2,Security Engineer,Senior,Neon Dynamics,Technology,Remote,02-11-2025,118,1,12,0.9978,1.83,5.5,3.9333,0.1818,32,open,1,synthetic,118,3.9333,1,12,0.9978,1.83,5.5
C4C1C2CA,UX Designer,Principal,Synapse Collective,Manufacturing,"Miami, FL",27-04-2025,307,0,10,0.9771,1.75,5.25,10.2333,0.276976458,40,open,1,synthetic,307,10.2333,0,10,0.9771,1.75,5.25
D6B9AD5C,UX Designer,Mid-level,Synapse Global,Media,"Austin, TX",06-03-2025,359,1,7,0.8153,1.83,7.3333,11.9667,0.1364,22,open,1,synthetic,359,11.9667,1,7,0.8153,1.83,7.3333
31B19370,Product Manager,Lead,Neon Ventures,Retail,"Atlanta, GA",26-02-2026,2,0,1,0.334,0.67,0.8889,0.0667,1.0,4,closed,0,synthetic,2,0.0667,0,1,0.334,0.67,0.8889
8E33C4AF,Software Engineer,Mid-level,Forge Dynamics,Finance,"Chicago, IL",06-02-2026,22,0,1,0.2514,0.58,0.3043,0.7333,1.0,3,closed,0,synthetic,22,0.7333,0,1,0.2514,0.58,0.3043
4B4EC078,Frontend Developer,Junior,Helix Global,Finance,"Boston, MA",31-03-2025,334,1,9,0.9687,4.92,60.0,11.1333,0.0167,31,open,1,synthetic,334,11.1333,1,9,0.9687,4.92,60.0
CC7158E3,UX Designer,Junior,Catalyst Partners,Healthcare,"New York, NY",22-02-2026,6,0,1,0.1599,0.42,0.8333,0.2,1.0,7,open,0,synthetic,6,0.2,0,1,0.1599,0.42,0.8333
066EFAAE,HR Generalist,Senior,Nexus Dynamics,Media,"New York, NY",19-10-2025,132,1,6,0.7992,4.17,50.0,4.4,0.103557298,15,open,1,synthetic,132,4.4,1,6,0.7992,4.17,50.0
1661FB1C,Financial Analyst,Principal,Synapse Global,Media,"Phoenix, AZ",01-09-2025,180,0,5,0.69,4.75,112.0,6.0,0.0,39,open,1,synthetic,180,6.0,0,5,0.69,4.75,112.0
9F2BD46F,Scrum Master,Mid-level,Horizon Collective,Logistics,"Berlin, DE",15-01-2026,44,0,1,0.146,0.17,0.0909,1.4667,1.0,8,open,0,synthetic,44,1.4667,0,1,0.146,0.17,0.0909
E3A6E1B0,Software Engineer,Director,Vertex Partners,Logistics,"New York, NY",06-02-2026,22,0,1,0.1968,0.92,0.6111,0.7333,1.0,6,closed,0,synthetic,22,0.7333,0,1,0.1968,0.92,0.6111
D86CEC77,HR Generalist,Principal,Grid Systems,Retail,"Los Angeles, CA",10-11-2025,110,1,8,0.8252,4.42,13.25,3.6667,0.0755,39,open,1,synthetic,110,3.6667,1,8,0.8252,4.42,13.25
D861C9E8,Marketing Manager,Principal,Synapse Global,Media,"Seattle, WA",06-04-2025,328,0,7,0.7218,2.92,35.0,10.9333,0.0286,12,open,1,synthetic,328,10.9333,0,7,0.7218,2.92,35.0
024DA20C,Business Analyst,Lead,Arch Group,Manufacturing,"Los Angeles, CA",14-06-2025,259,1,8,0.7676,1.75,7.0,8.6333,0.1429,42,open,1,synthetic,259,8.6333,1,8,0.7676,1.75,7.0
875CD3D6,Product Manager,Senior,Monolith Solutions,Consulting,"Toronto, CA",10-11-2025,110,0,4,0.9287,2.08,12.5,3.6667,0.08,28,open,1,synthetic,110,3.6667,0,4,0.9287,2.08,12.5
A07A19C0,Data Engineer,Director,Vertex Partners,Logistics,"San Francisco, CA",31-01-2026,28,0,1,0.0393,1.0,2.0,0.9333,0.5,9,closed,0,synthetic,28,0.9333,0,1,0.0393,1.0,2.0
82DC4758,Marketing Manager,Mid-level,Vector Global,Technology,"Boston, MA",17-02-2026,11,0,0,0.0567,1.17,0.56,0.3667,1.0,4,open,0,synthetic,11,0.3667,0,0,0.0567,1.17,0.56
40C8E409,Data Analyst,Intern,Monolith Consulting,Finance,"New York, NY",06-11-2025,114,1,3,0.9814,1.33,4.0,3.8,0.338142092,10,open,1,synthetic,114,3.8,1,3,0.9814,1.33,4.0
AF4792E0,Sales Executive,Principal,Meridian Collective,Retail,"Los Angeles, CA",15-10-2025,136,1,6,0.9752,1.92,7.6667,4.5333,0.1304,37,open,1,synthetic,136,4.5333,1,6,0.9752,1.92,7.6667
981221DA,Sales Executive,Director,Axiom Studio,Technology,"New York, NY",16-02-2026,34,0,2,0.207818349,0.17,0.2,1.1333,1.0,5,open,0,synthetic,34,1.1333,0,2,0.207818349,0.17,0.2
435CCE41,Software Engineer,Mid-level,Helix Networks,Consulting,"Los Angeles, CA",21-02-2026,7,0,1,0.128,1.33,1.0,0.2333,1.0,9,open,0,synthetic,7,0.2333,0,1,0.128,1.33,1.0
19BDAB43,Scrum Master,Mid-level,Jade Capital,Media,Remote,21-02-2026,7,0,0,0.0,1.5,0.7826,0.2333,1.0,6,closed,0,synthetic,7,0.2333,0,0,0.0,1.5,0.7826
C0E984D1,Software Engineer,Intern,Helix Networks,Consulting,"London, UK",21-01-2026,38,0,0,0.2165,0.92,0.9167,1.2667,1.0,4,closed,0,synthetic,38,1.2667,0,0,0.2165,0.92,0.9167
F80DA417,Data Scientist,Intern,Catalyst Studio,Logistics,"Phoenix, AZ",15-11-2025,105,1,7,0.9347,1.25,15.0,3.5,0.185685885,25,open,1,synthetic,105,3.5,1,7,0.9347,1.25,15.0
0E9B43A2,HR Generalist,Intern,Helix Global,Finance,"Denver, CO",14-02-2026,26,0,2,0.334942323,0.83,0.4762,0.8667,1.0,10,open,0,synthetic,26,0.8667,0,2,0.334942323,0.83,0.4762
7B855732,Platform Engineer,Senior,Flux Studio,Finance,"Atlanta, GA",05-02-2026,23,0,0,0.0636,1.33,0.6957,0.7667,1.0,1,closed,0,synthetic,23,0.7667,0,0,0.0636,1.33,0.6957
9F2004FA,Financial Analyst,Junior,Vertex Partners,Logistics,Remote,20-02-2026,8,0,0,0.2116,0.33,0.2667,0.2667,1.0,6,open,0,synthetic,8,0.2667,0,0,0.2116,0.33,0.2667
8.13E+70,Scrum Master,Intern,Axiom Studio,Technology,Remote,21-06-2025,252,0,5,0.895,3.0,12.0,8.4,0.170146622,14,open,1,synthetic,252,8.4,0,5,0.895,3.0,12.0
AA55207B,Scrum Master,Director,Forge Global,Logistics,"Miami, FL",18-06-2025,255,0,6,0.8249,2.0,8.0,8.5,0.125,43,open,1,synthetic,255,8.5,0,6,0.8249,2.0,8.0
FDAD2CAD,Frontend Developer,Junior,Pulse Technologies,Media,"Los Angeles, CA",16-08-2025,196,1,7,0.86,3.83,15.3333,6.5333,0.0652,28,open,1,synthetic,196,6.5333,1,7,0.86,3.83,15.3333
385959B9,Site Reliability Engineer,Intern,Neon Ventures,Retail,"Phoenix, AZ",20-02-2026,8,0,0,0.3481,0.5,0.25,0.2667,1.0,4,closed,0,synthetic,8,0.2667,0,0,0.3481,0.5,0.25
4A30B45D,Cloud Architect,Senior,Pulse Partners,Finance,"Chicago, IL",28-01-2026,31,0,1,0.1672,1.0,0.5455,1.0333,1.0,10,open,0,synthetic,31,1.0333,0,1,0.1672,1.0,0.5455
91D092C5,Data Engineer,Director,Arch Group,Manufacturing,"Toronto, CA",10-12-2025,80,0,11,0.77,3.42,20.5,2.6667,0.0488,23,open,1,synthetic,80,2.6667,0,11,0.77,3.42,20.5
8D2F60E4,Security Engineer,Director,Lynx Intelligence,Retail,Remote,07-02-2026,21,0,0,0.0761,0.33,0.4,0.7,1.0,10,open,0,synthetic,21,0.7,0,0,0.0761,0.33,0.4
9A540F50,Software Engineer,Senior,Blaze Capital,Healthcare,"Boston, MA",16-01-2026,43,0,1,0.0472,1.0,1.7143,1.4333,0.5833,5,closed,0,synthetic,43,1.4333,0,1,0.0472,1.0,1.7143
552ED299,Backend Developer,Senior,Quark Solutions,Media,"Phoenix, AZ",07-06-2025,266,1,7,0.9304,4.67,56.0,8.8667,0.0179,29,open,1,synthetic,266,8.8667,1,7,0.9304,4.67,56.0
4C8042F1,Cloud Architect,Junior,Grid Systems,Retail,"Boston, MA",26-08-2025,186,1,7,0.66,4.58,55.0,6.2,0.0182,32,open,1,synthetic,186,6.2,1,7,0.66,4.58,55.0
0D5EBBB7,UX Designer,Mid-level,Monolith Consulting,Finance,"Berlin, DE",17-06-2025,256,0,12,0.8054,4.42,53.0,8.5333,0.0189,14,open,1,synthetic,256,8.5333,0,12,0.8054,4.42,53.0
4AC449A6,Marketing Manager,Senior,Ridge Systems,Retail,"Atlanta, GA",26-01-2026,33,0,0,0.1156,1.58,0.8261,1.1,1.0,8,closed,0,synthetic,33,1.1,0,0,0.1156,1.58,0.8261
F8BB87C9,HR Generalist,Director,Opus Consulting,Education,"San Francisco, CA",15-02-2026,13,0,1,0.24,1.25,0.625,0.4333,1.0,3,closed,0,synthetic,13,0.4333,0,1,0.24,1.25,0.625
2B55D3F8,Platform Engineer,Junior,Helix Studio,Media,"Dallas, TX",15-02-2026,13,0,0,0.079,0.67,0.8889,0.4333,1.0,3,open,0,synthetic,13,0.4333,0,0,0.079,0.67,0.8889
61D18942,Sales Executive,Mid-level,Helix Studio,Media,"Atlanta, GA",14-01-2026,45,0,1,0.0068,0.67,1.0,1.5,1.0,6,closed,0,synthetic,45,1.5,0,1,0.0068,0.67,1.0
918068FC,Financial Analyst,Junior,Cascade Works,Logistics,"New York, NY",22-06-2025,251,1,3,0.8693,2.92,8.75,8.3667,0.1143,25,open,1,synthetic,251,8.3667,1,3,0.8693,2.92,8.75
26E74815,Financial Analyst,Director,Jade Innovations,Technology,"Berlin, DE",26-09-2025,155,0,9,0.9771,2.83,68.0,5.1667,0.086120691,14,open,1,synthetic,155,5.1667,0,9,0.9771,2.83,68.0
30FCA8C8,Data Engineer,Intern,Meridian Capital,Retail,"Miami, FL",28-07-2025,215,0,4,0.7364,3.17,19.0,7.1667,0.0526,13,open,1,synthetic,215,7.1667,0,4,0.7364,3.17,19.0
146C990C,DevOps Engineer,Mid-level,Ridge Consulting,Retail,"Phoenix, AZ",31-01-2026,28,0,0,0.0994,1.42,0.7727,0.9333,1.0,9,closed,0,synthetic,28,0.9333,0,0,0.0994,1.42,0.7727
7136CE73,Sales Executive,Mid-level,Stellar Ventures,Finance,Remote,10-02-2026,18,0,0,0.2243,0.33,0.8,0.6,1.0,10,open,0,synthetic,18,0.6,0,0,0.2243,0.33,0.8
9F691385,Data Scientist,Intern,Synapse Collective,Manufacturing,"Miami, FL",14-02-2026,36,0,1,0.418917376,0.83,0.7143,1.2,1.0,3,closed,0,synthetic,36,1.2,0,1,0.418917376,0.83,0.7143
FAF0AD10,ML Engineer,Director,Neon Digital,Consulting,"Dallas, TX",07-03-2025,358,1,10,0.6915,1.33,32.0,11.9333,0.143516885,27,open,1,synthetic,358,11.9333,1,10,0.6915,1.33,32.0
9C16B5FA,Data Analyst,Junior,Cascade Innovations,Technology,"Boston, MA",11-02-2026,17,0,0,0.0141,0.75,0.75,0.5667,1.0,10,open,0,synthetic,17,0.5667,0,0,0.0141,0.75,0.75
E0D9D371,DevOps Engineer,Director,Neon Partners,Healthcare,"Dallas, TX",18-07-2025,225,0,5,0.8699,1.67,6.6667,7.5,0.15,27,open,1,synthetic,225,7.5,0,5,0.8699,1.67,6.6667
7718395B,Operations Manager,Intern,Ionic Partners,Retail,"Seattle, WA",02-04-2025,332,1,11,0.9657,1.83,44.0,11.0667,0.0,44,open,1,synthetic,332,11.0667,1,11,0.9657,1.83,44.0
72E358C5,UX Designer,Intern,Helix Networks,Consulting,"Boston, MA",01-02-2026,27,1,1,0.3121,0.83,0.6667,0.9,1.0,5,open,0,synthetic,27,0.9,1,1,0.3121,0.83,0.6667
CE7E307B,Backend Developer,Senior,Horizon Works,Healthcare,"Phoenix, AZ",17-01-2026,42,0,1,0.3308,0.83,0.4348,1.4,1.0,5,closed,0,synthetic,42,1.4,0,1,0.3308,0.83,0.4348
89407BE4,Full Stack Developer,Intern,Monolith Solutions,Consulting,"Toronto, CA",18-06-2025,255,0,12,0.7976,3.67,44.0,8.5,0.0227,35,open,1,synthetic,255,8.5,0,12,0.7976,3.67,44.0
E843ACC7,Business Analyst,Junior,Vector Global,Technology,"Seattle, WA",22-02-2026,6,0,0,0.1547,0.75,0.5,0.2,1.0,1,closed,0,synthetic,6,0.2,0,0,0.1547,0.75,0.5
262F05C0,Operations Manager,Lead,Vertex Consulting,Finance,"Atlanta, GA",06-02-2026,22,0,0,0.3492,1.67,1.5385,0.7333,0.65,3,closed,0,synthetic,22,0.7333,0,0,0.3492,1.67,1.5385
D8B0173A,Data Scientist,Junior,Neon Dynamics,Technology,"Atlanta, GA",24-08-2025,188,0,11,0.8079,4.25,51.0,6.2667,0.0196,35,open,1,synthetic,188,6.2667,0,11,0.8079,4.25,51.0
